ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
CBOE,CBOE,Common Stock,Cboe Global Markets Inc,Cboe Global Markets is an American company that owns the Chicago Board Options Exchange and the stock exchange operator BATS Global Markets.,1374310,BATS,USD,USA,FINANCIAL SERVICES,FINANCIAL DATA & STOCK EXCHANGES,"433 WEST VAN BUREN STREET, CHICAGO, IL, UNITED STATES, 60607",https://www.cboe.com,December,2025-06-30,25466651000,1429200000.0,28.56,2.129,44.6,2.52,0.0103,8.34,43.26,0.199,0.303,0.0898,0.207,4531800000,2209000000,8.34,0.678,0.205,246.88,1,2,13,2,1,28.56,24.81,5.62,5.41,5.6,17.53,0.439,254.49,185.65,241.54,223.87,104590000,104004000,0.219,90.427,2025-09-15,2025-08-29
CBRE,CBRE,Common Stock,CBRE Group Inc Class A,"CBRE Group, Inc. is a leading American commercial real estate services and investment firm, recognized as the largest in its sector globally. Operating under the acronym CBRE, the company provides a comprehensive suite of services including property management, leasing, investment sales, and development services. With a strong emphasis on innovative technology and market intelligence, CBRE is well-positioned to capitalize on emerging trends in the real estate market. The firm serves a diverse clientele, helping investors and occupiers navigate the complexities of real estate transactions and asset management effectively.",1138118,NYSE,USD,USA,REAL ESTATE,REAL ESTATE SERVICES,"2121 NORTH PEARL STREET, DALLAS, TX, UNITED STATES, 75201",https://www.cbre.com,December,2025-06-30,45504983000,2531000000.0,42.96,0.961,28.16,,,3.56,126.06,0.0286,0.0441,0.0435,0.13,38103998000,7418000000,3.56,0.714,0.162,172.64,3,6,2,0,1,42.96,22.47,1.194,5.61,1.429,24.88,1.363,167.56,108.45,159.28,139.66,297554000,290784000,0.529,98.005,,2024-04-19
CDW,CDW,Common Stock,CDW Corp,"CDW Corporation is a leading provider of technology solutions headquartered in Lincolnshire, Illinois, specializing in products and services tailored for businesses, government entities, and educational institutions. The company offers a comprehensive portfolio that includes hardware, software, and integrated technology services, positioning itself as a strategic partner in digital transformation for its clients. With a robust network of partners and a commitment to delivering innovative solutions, CDW plays a pivotal role in helping organizations navigate the complexities of IT and enhance their operational efficiencies.",1402057,NASDAQ,USD,USA,TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,"200 N. MILWAUKEE AVENUE, VERNON HILLS, IL, UNITED STATES, 60061",https://www.cdw.com,December,2025-06-30,19702362000,2005800000.0,18.36,1.53,18.82,2.495,0.0169,8.19,164.87,0.0492,0.0753,0.0743,0.464,21878301000,4719500000,8.19,-0.01,0.102,206.8,2,5,4,0,0,18.36,15.15,0.9,8.47,1.197,13.36,1.003,220.59,136.33,162.57,172.76,131061000,130573000,0.383,98.998,2025-09-10,2025-08-25
COR,COR,Common Stock,Cencora Inc.,"Cencora Inc. (NYSE: COR) is a leading provider of secure and reliable data center solutions, specializing in high-performance cloud access and interconnect services. Operating across eight strategically located markets in North America, the company caters to a diverse clientele, ensuring robust infrastructure for mission-critical applications. With a commitment to innovation and customer satisfaction, Cencora is well-positioned to capitalize on the growing demand for data-driven solutions in an increasingly digital economy.",1140859,NYSE,USD,USA,HEALTHCARE,MEDICAL DISTRIBUTION,"1 WEST FIRST AVENUE, CONSHOHOCKEN, PA, UNITED STATES, 19428-1800",https://www.cencora.com,September,2025-06-30,61459292000,4568679000.0,32.58,0.816,10.21,2.16,0.0068,9.73,1628.81,0.006,0.0122,0.031,1.167,316654387000,10770613000,9.73,0.455,0.087,333.71,1,10,4,0,1,32.58,17.64,0.194,30.21,0.208,16.38,0.629,319.87,222.57,297.48,278.47,193878000,185609000,4.195,94.196,2025-09-03,2025-08-15
CNC,CNC,Common Stock,Centene Corp,"Centene Corporation (CNC) is a leading multi-line managed care organization that provides a broad spectrum of healthcare solutions, primarily for government-sponsored and commercially insured programs. With a focus on serving the uninsured, underinsured, and low-income populations, Centene delivers innovative care management and integrated services across its diverse set of health plans. The company's expanding portfolio is designed to enhance health outcomes while driving efficiencies in the healthcare system, making it a prominent player in the evolving landscape of healthcare insurance.",1071739,NYSE,USD,USA,HEALTHCARE,HEALTHCARE PLANS,"CENTENE PLAZA, SAINT LOUIS, MO, UNITED STATES, 63105",https://www.centene.com,December,2025-06-30,17896886000,4765000000.0,8.82,1.075,55.8,,,4.13,317.41,0.0129,-0.0095,0.0259,0.0744,159673008000,20352000000,4.13,0.218,0.166,35.82,0,4,13,0,1,8.82,10.37,0.112,0.66,0.103,3.91,0.476,70.11,25.08,31.28,49.17,491133000,462377000,0.462,98.969,,
CNP,CNP,Common Stock,CenterPoint Energy Inc,"CenterPoint Energy, Inc. (CNP) is a leading Fortune 500 electric and natural gas utility company, providing essential energy services across multiple states, including Arkansas, Indiana, Louisiana, Minnesota, Mississippi, Oklahoma, and Texas. With a strong focus on sustainability and innovation, CenterPoint is dedicated to delivering reliable energy solutions while advancing smart grid technology and renewable energy integration. The company’s extensive infrastructure and commitment to customer satisfaction position it as a key player in the evolving energy landscape, supporting economic growth and community development in its service regions.",1130310,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"1111 LOUISIANA STREET, HOUSTON, TX, UNITED STATES, 77002",https://www.centerpointenergy.com,December,2025-06-30,25781635000,3297000000.0,27.42,2.356,16.88,0.85,0.0217,1.44,13.79,0.104,0.212,0.0289,0.0876,8982000000,3970000000,1.44,-0.157,0.02,41.5,1,4,9,0,1,27.42,20.24,2.87,2.269,5.1,13.37,0.556,40.5,27.87,38.36,36.19,652865000,649398000,0.449,100.763,2025-12-11,2025-11-20
CF,CF,Common Stock,CF Industries Holdings Inc,"CF Industries Holdings, Inc. is a leading North American manufacturer and distributor of nitrogen and phosphate-based agricultural fertilizers, headquartered in Deerfield, Illinois. The company plays a critical role in the global agricultural supply chain by providing essential nutrients to enhance crop yield and improve food security. With a strong focus on sustainable practices and efficient production methods, CF Industries aims to meet the increasing demand for fertilizers while minimizing its environmental footprint. Its strategic operations span across various facilities, enabling the company to maintain a robust market presence and capitalize on growth opportunities within the agricultural sector.",1324404,NYSE,USD,USA,BASIC MATERIALS,AGRICULTURAL INPUTS,"2375 WATERVIEW DRIVE, NORTHBROOK, IL, UNITED STATES, 60062",https://www.cfindustries.com,December,2025-06-30,14287634000,2847000000.0,11.56,0.558,30.64,2.0,0.0227,7.5,37.76,0.202,0.34,0.0883,0.198,6447000000,2295000000,7.5,0.031,0.202,93.59,1,3,14,0,1,11.56,11.25,2.216,2.932,2.511,5.5,0.918,103.84,66.56,86.94,86.25,161973000,160431000,0.712,105.122,2025-11-28,2025-11-14
CRL,CRL,Common Stock,Charles River Laboratories,"Charles River Laboratories International, Inc. (CRL) is a leading global provider of essential products and services to the pharmaceutical, biotechnology, and medical device industries. The company specializes in comprehensive preclinical and clinical laboratory services, including advanced gene and cell therapy solutions, supporting clients throughout the drug development lifecycle—from discovery through to commercialization. With a strong focus on innovation, CRL enables its partners to accelerate their R&D efforts while ensuring safety and effectiveness in their product offerings. As a trusted partner, Charles River plays a pivotal role in advancing healthcare solutions worldwide.",1100682,NYSE,USD,USA,HEALTHCARE,DIAGNOSTICS & RESEARCH,"251 BALLARDVALE STREET, WILMINGTON, MA, UNITED STATES, 01887",https://www.criver.com,December,2025-06-30,8397907000,955694000.0,,0.134,68.14,,,-1.3,79.63,-0.0166,0.167,0.0431,-0.0181,4028615000,1411084000,-1.3,-0.391,0.006,183.27,1,6,11,0,0,-,16.69,2.085,2.574,2.788,21.26,1.503,230.02,91.86,159.38,154.85,49214200,48622600,1.002,104.989,,
SCHW,SCHW,Common Stock,Charles Schwab Corp,"The Charles Schwab Corporation is a leading American financial services firm that operates a comprehensive platform for banking, electronic trading, and wealth management. Catering to both retail and institutional investors, Schwab emphasizes innovative technology and a client-first approach to deliver a wide array of financial products and services, including brokerage accounts, investment advisory, and institutional trading solutions. With a commitment to low-cost investment options, Schwab continues to strategically expand its offerings to help clients navigate the complexities of modern finance.",316709,NYSE,USD,USA,FINANCIAL SERVICES,CAPITAL MARKETS,"3000 SCHWAB WAY, WESTLAKE, TX, UNITED STATES, 76262",https://www.schwab.com,December,2025-06-30,169704849000,,25.13,0.685,23.53,1.04,0.0113,3.72,11.86,0.337,0.479,0.016,0.156,21625999000,21019001000,3.72,0.636,0.248,109.35,7,10,3,0,1,25.13,17.27,7.85,3.942,9.84,-,0.966,99.42,65.48,94.93,85.94,1815219000,1710318000,6.067,84.541,2025-08-22,2025-08-08
CHTR,CHTR,Common Stock,Charter Communications Inc,"Charter Communications, Inc. is a leading American telecommunications and mass media company, operating under the brand name Charter Spectrum. With a robust service portfolio that includes high-speed internet, cable television, and voice services, Charter is well-positioned in the competitive landscape of the telecommunications industry. The company focuses on delivering reliable connectivity and innovative entertainment solutions to residential and commercial customers across the United States, driving sustained growth and market expansion. Charter's commitment to quality and customer experience, coupled with strategic investments in infrastructure, underscores its role as a key player in the broadband and media sectors.",1091667,NASDAQ,USD,USA,COMMUNICATION SERVICES,TELECOM SERVICES,"400 WASHINGTON BLVD., STAMFORD, CT, UNITED STATES, 06902",https://corporate.charter.com,December,2025-06-30,35443995000,22175001000.0,7.08,0.532,118.67,,,36.53,391.52,0.0953,0.244,0.0562,0.327,55222002000,30468000000,36.53,0.081,0.006,373.6,0,10,8,2,2,7.08,6.13,0.642,2.272,2.4,6.18,1.051,437.06,251.8,266.47,343.57,136591000,89907000,35.678,77.472,,
CVX,CVX,Common Stock,Chevron Corp,"Chevron Corporation is a leading American multinational energy company headquartered in San Ramon, California, with operations spanning over 180 countries. As a successor of Standard Oil, Chevron plays a pivotal role in the global energy sector, engaging comprehensively in the oil and natural gas industries, which includes exploration, production, refining, marketing, and transportation. Additionally, the company is involved in chemicals manufacturing and power generation, positioning itself as a key player in the transition toward sustainable energy solutions while maintaining a strong commitment to operational excellence and shareholder value.",93410,NYSE,USD,USA,ENERGY,OIL & GAS INTEGRATED,"1400 SMITH STREET, HOUSTON, TX, UNITED STATES, 77002-7327",https://www.chevron.com,December,2025-06-30,307038781000,36614001000.0,19.56,2.459,84.73,6.68,0.044,7.79,107.61,0.0725,0.0944,0.0476,0.0896,189265002000,74136003000,7.79,-0.404,-0.107,170.3,5,9,10,1,0,19.56,16.23,1.622,2.111,1.781,8.34,0.813,165.09,129.01,155.95,150.75,2014822000,1614202000,6.03,59.113,2025-09-10,2025-08-19
CMG,CMG,Common Stock,Chipotle Mexican Grill Inc,"Chipotle Mexican Grill, Inc. is a leading fast-casual restaurant chain renowned for its commitment to providing high-quality, customizable meals with a focus on fresh ingredients and sustainable sourcing. Operating across the United States, Canada, the United Kingdom, Germany, and France, Chipotle specializes in Mexican-inspired cuisine, including tacos and Mission burritos, all prepared to order in a transparent kitchen environment. With a robust growth strategy and a strong brand loyalty, Chipotle continues to expand its footprint while emphasizing health-conscious and environmentally friendly practices. The company remains well-positioned within the competitive restaurant industry, appealing to the increasing demand for fast, quality dining experiences.",1058090,NYSE,USD,USA,CONSUMER CYCLICAL,RESTAURANTS,"610 NEWPORT CENTER DRIVE, NEWPORT BEACH, CA, UNITED STATES, 92660",https://www.chipotle.com,December,2025-06-30,56451256000,2335209000.0,36.29,1.732,2.63,,,1.16,8.53,0.133,0.184,0.137,0.426,11577533000,4650072000,1.16,-0.03,0.03,54.58,5,23,8,0,0,36.29,28.49,4.876,15.3,4.943,24.4,0.994,66.74,38.3,41.17,49.85,1340885000,1331485000,0.666,90.104,,
CB,CB,Common Stock,Chubb Ltd,"Chubb Limited, headquartered in Zurich, Switzerland, is a leading global provider of diverse insurance products, including property and casualty, accident and health, reinsurance, and life insurance. As the largest publicly traded property and casualty insurer globally, Chubb leverages its extensive expertise and international presence to deliver comprehensive coverage and risk management solutions tailored to meet the needs of its clients. With a focus on innovation and customer service, Chubb remains committed to enhancing its product offerings while maintaining robust financial strength and stability in the insurance market.",896159,NYSE,USD,USA,FINANCIAL SERVICES,INSURANCE - PROPERTY & CASUALTY,"BAERENGASSE 32, ZURICH, SWITZERLAND, 8001",https://www.chubb.com/us-en,December,2025-06-30,113479221000,11420000000.0,12.47,2.052,174.07,3.7,0.0131,22.83,143.09,0.16,0.223,0.0278,0.136,57486000000,15809000000,22.83,0.346,0.081,304.09,2,6,14,0,2,12.47,10.67,1.974,1.617,2.254,-,0.546,304.83,249.66,276.83,280.36,398690000,369510000,7.361,84.167,2025-10-03,2025-09-12
CHD,CHD,Common Stock,Church & Dwight Company Inc,"Church & Dwight Company Inc. is a leading American consumer goods manufacturer headquartered in Ewing, New Jersey, recognized for its extensive range of household and personal care products. With a strong portfolio that includes iconic brands such as Arm & Hammer, OxiClean, and Trojan, the company has built a reputation for innovation and quality, effectively addressing diverse consumer needs. Church & Dwight's dedication to sustainability and continuous improvement in research and development reinforces its competitive edge in the consumer products sector. With a proven track record of strategic growth and operational efficiency, it presents a compelling investment opportunity for institutional investors seeking sustainable long-term value.",313927,NYSE,USD,USA,CONSUMER DEFENSIVE,HOUSEHOLD & PERSONAL PRODUCTS,"PRINCETON SOUTH CORPORATE CENTER, EWING, NJ, UNITED STATES, 08628",https://www.churchdwight.com,December,2025-06-30,21176904000,1337600000.0,40.81,2.034,18.04,1.155,0.0133,2.13,24.75,0.0866,0.208,0.0805,0.121,6066000000,2728000000,2.13,-0.212,-0.003,97.53,1,8,9,2,3,40.81,23.36,3.491,4.901,3.762,22.43,0.425,115.72,85.08,91.15,99.19,243609000,242956000,0.192,91.957,2025-09-02,2025-08-15
