ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
MGM,MGM,Common Stock,MGM Resorts International,"MGM Resorts International is a premier global hospitality and entertainment company, renowned for its extensive portfolio of luxury resorts and casinos in key markets such as Las Vegas and Macau. The company skillfully integrates gaming, accommodations, dining, and diverse entertainment experiences, ensuring exceptional guest satisfaction and reinforcing its leadership in the leisure industry. With a strong commitment to sustainability and community engagement, MGM enhances its brand reputation while creating long-term shareholder value. Through innovative strategies and a keen adaptability to changing consumer preferences, MGM Resorts is strategically positioned for growth in the dynamic global entertainment landscape.",789570.0,NYSE,USD,USA,CONSUMER CYCLICAL,RESORTS & CASINOS,"3600 LAS VEGAS BOULEVARD SOUTH, LAS VEGAS, NV, UNITED STATES, 89109",https://www.mgmresorts.com,December,2025-06-30,8832599000.0,2398681000.0,17.26,1.7,10.93,,,1.88,59.44,0.0314,0.086,0.0221,0.218,17211652000,7736789000,1.88,-0.701,0.018,47.08,2,12,7,1,0,17.26,12.76,0.513,3.181,2.249,17.15,1.672,42.53,25.3,35.58,34.0,272191000,204056000,24.974,71.609,2022-12-15,2022-12-08
MCHP,MCHP,Common Stock,Microchip Technology Inc,"Microchip Technology Inc. (MCHP) is a premier global provider of microcontrollers and analog semiconductor solutions, focusing on embedded control applications across diverse sectors such as automotive, industrial, and consumer electronics. The company boasts a comprehensive portfolio that features mixed-signal, analog, and Flash-IP integrated circuits, positioning it to benefit from the escalating demand for intelligent embedded systems. With a strong emphasis on innovation, customer-centric design, and strategic acquisitions, Microchip consistently enhances its capabilities, reinforcing its status as a reliable partner in technology and driving sustainable growth through ongoing research and development efforts.",827054.0,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2355 WEST CHANDLER BOULEVARD, CHANDLER, AZ, UNITED STATES, 85224-6199",https://www.microchip.com,March,2025-06-30,34863305000.0,940600000.0,,5.7,12.71,1.819,0.0282,-0.34,7.87,-0.035,0.0505,0.0084,-0.0224,4235800000,2307700000,-0.34,-0.884,-0.134,76.2,3,15,8,0,0,-,42.19,8.23,5.2,9.59,48.27,1.535,77.17,33.63,65.2,59.85,539680000,527909000,2.101,105.728,2025-09-05,2025-08-22
MU,MU,Common Stock,Micron Technology Inc,"Micron Technology, Inc. is a leading American producer of advanced memory and storage solutions, significantly shaping the global semiconductor market with its cutting-edge products, including dynamic random-access memory (DRAM), NAND flash memory, and USB flash drives. Based in Boise, Idaho, the company caters to a wide range of industries such as computing, mobile, and automotive, effectively leveraging the surging demand fueled by artificial intelligence, data centers, and the Internet of Things. Micron's steadfast focus on research and development solidifies its position as a leader in memory technology, playing a crucial role in driving the digital transformation across various sectors globally.",723125.0,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"8000 SOUTH FEDERAL WAY, BOISE, ID, UNITED STATES, 83716-9632",https://www.micron.com,August,2025-08-31,216377770000.0,18090000000.0,24.65,0.175,48.27,0.46,0.0024,7.59,33.49,0.229,0.326,0.0806,0.172,37377999000,14873000000,7.59,2.569,0.46,200.56,6,25,6,0,1,24.65,12.33,5.79,3.796,5.63,11.39,1.567,201.0,61.44,145.85,109.86,1122466000,1118380000,0.201,83.554,2025-10-21,2025-10-03
MSFT,MSFT,Common Stock,Microsoft Corporation,"Microsoft Corporation is a preeminent American multinational technology company renowned for its extensive product portfolio that includes operating systems, productivity software, and hardware solutions. Best known for its Microsoft Windows OS and the Microsoft Office suite, the company has also established a significant presence in the gaming industry with its Xbox platform and in the hardware market with the Surface series. Demonstrating strong leadership in digital transformation, Microsoft leverages cloud computing services, particularly through its Azure platform, to enhance productivity and drive innovation across numerous sectors. Its robust market position and commitment to research and development underscore its pivotal role in shaping the future of technology globally.",789019.0,NASDAQ,USD,USA,TECHNOLOGY,SOFTWARE - INFRASTRUCTURE,"ONE MICROSOFT WAY, REDMOND, WA, UNITED STATES, 98052-6399",https://www.microsoft.com,June,2025-06-30,3821019333000.0,156528001000.0,37.6,2.259,46.2,3.32,0.0065,13.66,37.9,0.361,0.449,0.142,0.333,281723994000,193893007000,13.66,0.237,0.181,620.74,13,44,1,0,0,37.6,33.33,13.56,11.16,13.49,23.72,1.023,554.54,343.59,512.83,454.71,7433166000,7422165000,0.068,76.136,2025-12-11,2025-11-20
MAA,MAA,Common Stock,Mid-America Apartment Communities Inc,"Mid-America Apartment Communities Inc. (MAA) is a leading real estate investment trust (REIT) headquartered in Memphis, Tennessee, focused on the acquisition, development, and management of high-quality multifamily residential communities throughout the Southeastern and Southwestern United States. With a diversified portfolio of over 100 apartment communities, MAA targets markets characterized by robust population growth and high demand for rental housing, ensuring sustained operational success. The company emphasizes delivering outstanding shareholder value through strategic asset management and disciplined capital allocation, reinforcing its leadership position in the competitive multifamily housing sector.",912595.0,NYSE,USD,USA,REAL ESTATE,REIT - RESIDENTIAL,"6815 POPLAR AVENUE, GERMANTOWN, TN, UNITED STATES, 38138-3606",https://www.maac.com,December,2025-06-30,16053980000.0,1240219000.0,27.52,10.19,50.32,5.97,0.0444,4.86,18.83,0.26,0.275,0.034,0.0957,2200155000,1294721000,4.86,0.064,0.006,156.76,4,8,11,2,1,27.52,33.56,7.3,2.698,9.52,15.29,0.777,168.08,131.73,140.41,151.96,117071000,115987000,0.666,98.243,2025-10-31,2025-10-15
MRNA,MRNA,Common Stock,Moderna Inc,"Moderna, Inc. is a pioneering biotechnology company based in Cambridge, Massachusetts, recognized for its innovative approach to messenger RNA (mRNA) technology in vaccine and therapeutic development. Gaining global prominence for its role in delivering one of the first successful COVID-19 vaccines, Moderna is now strategically expanding its portfolio to target a wide array of health challenges, including immuno-oncology, rare diseases, cardiovascular conditions, and autoimmune disorders. With a commitment to advancing healthcare through cutting-edge research and a strong product pipeline, Moderna seeks to redefine the future of medicine and address unmet medical needs on a global scale.",1682852.0,NASDAQ,USD,USA,HEALTHCARE,BIOTECHNOLOGY,"325 BINNEY STREET, CAMBRIDGE, MA, UNITED STATES, 02142",https://www.modernatx.com,December,2025-06-30,10403993000.0,-3064999936.0,,0.0,24.16,,,-7.51,7.97,-0.943,-6.39,-0.148,-0.275,3078000000,-2199000064,-7.51,-0.851,-0.411,44.3,1,4,15,1,3,-,32.47,3.38,1.174,2.176,4.641,2.007,57.69,23.15,25.95,29.92,389080000,363381000,7.244,74.959,,
MHK,MHK,Common Stock,Mohawk Industries Inc,"Mohawk Industries Inc. (MHK), headquartered in Calhoun, Georgia, stands as a leading American manufacturer of innovative flooring solutions, offering an extensive product portfolio that includes carpets, rugs, ceramic tiles, laminates, and vinyl. Serving diverse markets in both residential and commercial sectors primarily across North America and Europe, the company is dedicated to quality and sustainability. Mohawk leverages advanced manufacturing technologies and a commitment to innovation to meet the evolving demands of consumers and businesses alike, solidifying its position as a dominant player in the flooring industry.",851968.0,NYSE,USD,USA,CONSUMER CYCLICAL,"FURNISHINGS, FIXTURES & APPLIANCES","160 SOUTH INDUSTRIAL BOULEVARD, CALHOUN, GA, UNITED STATES, 30701",https://www.mohawkind.com,December,2025-06-30,7810602000.0,1355100000.0,15.85,0.932,133.31,,,7.93,170.4,0.0444,0.0778,0.034,0.0595,10684100000,2702600000,7.93,-0.049,0.0,136.88,1,7,9,0,0,15.85,11.55,0.731,0.969,0.947,8.19,1.291,164.29,96.24,128.83,116.3,62132000,51569000,17.529,85.749,,
MOH,MOH,Common Stock,Molina Healthcare Inc,"Molina Healthcare, Inc. (MOH) is a prominent managed care organization dedicated to delivering essential healthcare services to low-income individuals and families, primarily through its Medicaid and Medicare programs, as well as state insurance marketplaces. Based in Long Beach, California, Molina capitalizes on its deep expertise in government-sponsored healthcare to effectively meet the needs of underserved populations, enhancing health outcomes while maintaining cost efficiency. The company's focus on integrated care models and strategic partnerships positions it strategically within the dynamic healthcare sector, presenting compelling investment opportunities for institutional investors aiming to capitalize on the increasing demand for accessible healthcare solutions.",1179929.0,NYSE,USD,USA,HEALTHCARE,HEALTHCARE PLANS,"200 OCEANGATE, LONG BEACH, CA, UNITED STATES, 90802",https://www.molinahealthcare.com,December,2025-06-30,10563038000.0,1789000000.0,9.58,-0.62,85.24,,,20.35,752.08,0.0271,0.0339,0.066,0.239,41702998000,4749000000,20.35,-0.081,0.148,195.53,0,4,11,0,1,9.58,9.68,0.253,2.287,0.122,2.849,0.553,359.97,151.95,179.19,262.6,54200000,53500000,1.3,99.999,,
TAP,TAP,Common Stock,Molson Coors Brewing Co Class B,"The Molson Coors Beverage Company (TAP) is a prominent multinational brewing firm headquartered in Chicago, renowned for its expansive portfolio of esteemed beer brands, including Coors Light, Miller Lite, and Molson Canadian. With a legacy of over 200 years in the brewing industry, the company is committed to sustainability and innovation, actively responding to consumer shifts towards non-alcoholic beverages and craft offerings. Its strategic focus on adaptability, combined with a robust distribution network and strong brand equity, positions Molson Coors for sustainable long-term growth in the evolving beverage market.",24545.0,NYSE,USD,USA,CONSUMER DEFENSIVE,BEVERAGES - BREWERS,"PO BOX 4030, GOLDEN, CO, UNITED STATES, 80401",https://www.molsoncoors.com,December,2025-06-30,9113643000.0,2371300000.0,9.09,7.92,67.81,1.82,0.0395,5.14,55.31,0.0919,0.185,0.0394,0.0786,11283200000,4372800000,5.14,0.049,-0.016,53.33,2,5,13,1,1,9.09,7.92,0.808,0.679,1.316,6.1,0.632,63.47,43.8,48.5,53.6,185388000,177595000,12.385,95.349,2025-09-19,2025-09-05
MDLZ,MDLZ,Common Stock,Mondelez International Inc,"Mondelez International, Inc. is a leading global snack food and beverage company headquartered in Chicago, Illinois, with a diverse portfolio that includes well-known brands such as Oreo, Cadbury, and Trident. Operating in over 150 countries, Mondelez is adept at capitalizing on consumer preferences for both indulgent and health-conscious snacks. The company's strategic focus on innovation and sustainability drives its growth and market leadership in the snack food sector. With a robust commitment to enhancing shareholder value, Mondelez has consistently demonstrated strong financial performance and continues to expand its global footprint.",1103982.0,NASDAQ,USD,USA,CONSUMER DEFENSIVE,CONFECTIONERS,"905 WEST FULTON MARKET, CHICAGO, IL, UNITED STATES, 60607",https://www.mondelezinternational.com,December,2025-06-30,80392831000.0,5861000000.0,22.43,4.759,20.25,1.88,0.0307,2.77,28.17,0.0981,0.13,0.0393,0.136,37105000000,12077000000,2.77,0.095,0.077,72.88,6,13,7,0,0,22.43,18.62,2.167,3.052,2.693,16.65,0.457,70.58,52.78,62.25,64.11,1293945000,1290271000,0.213,88.305,2025-10-14,2025-09-30
MPWR,MPWR,Common Stock,Monolithic Power Systems Inc,"Monolithic Power Systems, Inc. (MPWR), headquartered in Kirkland, Washington, is a premier provider of high-performance power management solutions across diverse sectors, including cloud computing, telecommunications, automotive, industrial, and consumer electronics. The company specializes in the design and manufacturing of innovative power circuits that significantly enhance the efficiency and reliability of electronic systems. With a robust focus on research and development, Monolithic Power Systems is strategically positioned to leverage the escalating demand for advanced power solutions, essential in an increasingly electrified and technology-driven environment.",1280452.0,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"5808 LAKE WASHINGTON BOULEVARD NE, KIRKLAND, WA, UNITED STATES, 98033",https://www.monolithicpower.com,December,2025-06-30,47014138000.0,704909000.0,25.31,2.076,71.04,5.62,0.0057,38.25,52.77,0.732,0.248,0.125,0.665,2543912000,1407097000,38.25,0.356,0.31,950.86,2,10,4,0,0,25.31,42.55,18.48,13.1,17.07,61.62,1.275,994.83,437.16,873.64,705.62,47892000,46277100,3.244,101.936,2025-10-15,2025-09-30
MNST,MNST,Common Stock,Monster Beverage Corp,"Monster Beverage Corporation is a prominent leader in the energy drink sector, best known for its flagship Monster Energy brand and a diverse range of products, including Relentless and Burn. Established in 1985 and headquartered in Corona, California, the company has experienced robust growth by effectively leveraging innovative flavors and dynamic marketing strategies, appealing to a wide consumer demographic both domestically and internationally. With a keen focus on brand enhancement and strategic partnerships, Monster Beverage is well-positioned to navigate the expanding market for functional beverages and maintain its competitive edge in the rapidly evolving beverage industry.",865752.0,NASDAQ,USD,USA,CONSUMER DEFENSIVE,BEVERAGES - NON-ALCOHOLIC,"1 MONSTER WAY, CORONA, CA, UNITED STATES, 92879",https://www.monsterbevcorp.com,December,2025-06-30,66992738000.0,2282533000.0,41.58,1.843,7.37,,,1.65,7.86,0.205,0.299,0.163,0.241,7659164000,4226619000,1.65,0.22,0.111,68.0,3,11,8,1,2,41.58,31.15,8.75,9.18,8.39,29.82,0.541,70.06,45.7,64.41,58.93,976428000,694104000,28.605,69.039,,
MCO,MCO,Common Stock,Moodys Corporation,"Moody's Corporation (MCO) is a premier global provider of credit ratings, research, risk analysis, and financial information, establishing a strong foothold in the financial services industry. Operating through its two main segments, Moody's Investors Service offers comprehensive credit ratings and research, while Moody's Analytics delivers advanced software solutions and data analytics to enhance financial decision-making. The company's unparalleled analytical expertise and extensive market insights allow it to cater to a diverse range of clients, including governments, corporations, and financial institutions, solidifying its position as an essential player in the dynamic landscape of financial services and risk management.",1059556.0,NYSE,USD,USA,FINANCIAL SERVICES,FINANCIAL DATA & STOCK EXCHANGES,"7 WORLD TRADE CENTER, NEW YORK, NY, UNITED STATES, 10007",https://www.moodys.com,December,2025-06-30,86316343000.0,3385000000.0,40.34,2.017,22.02,3.58,0.0076,11.93,40.48,0.292,0.447,0.128,0.53,7307000000,5318000000,11.93,0.063,0.045,544.14,3,9,10,0,1,40.34,30.67,11.81,21.9,12.52,25.51,1.412,528.95,377.3,499.73,483.18,179359000,165779000,13.87,79.187,2025-09-05,2025-08-15
